Nom entreprise,Page,Note globale,Nombre total avis,Nom du client,Pays,Date de publication,Nombre d'avis du client,Note client,Titre commentaire,Commentaire
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=265,4.4,26139,KIBOX,FR,10 août 2023,2,5,Je suis super content de mon achat sur…,Je suis super content de mon achat sur le site de CertiDeal👍
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=265,4.4,26139,dedouche mickael,FR,01 août 2023,2,3,4 iphone acheter en 2ans et 2 en panne…,"4 iphone acheter en 2ans et 2 en panne lors du démarage (batterie HS et plus de son), manque de sérieux sur la remise en état des téléphones"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=265,4.4,26139,Dedouche gerard,FR,08 août 2023,2,3,Je suis satisfait de mon tel,Je suis satisfait de mon tel.Par contre la batterie se décharge très vite
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=265,4.4,26139,Michel,FR,09 août 2023,6,5,Expédition rapide,Je suis satisfait du délais d'expédition.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=265,4.4,26139,nikolaz,FR,10 août 2023,2,5,Service rapide et qui correspond…,Service rapide et qui correspond parfaitement à la description du produit. Deux téléphones déjà de commandé et aucun souci.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,J.P,FR,09 août 2023,2,5,I phone 12 mini reçu comme neuf,I phone 12 mini reçu comme neuf. Envois dans mes temps je recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,CORNEE BEATRICE,FR,08 août 2023,1,5,c'est la 2eme commande tout c'est bien…,c'est la 2eme commande tout c'est bien passé bonne réception du colis et rapidité appréciée
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Danielle,FR,10 août 2023,7,5,Livraison rapide merci,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Gesset Lionel,FR,06 août 2023,1,5,Qualité prix correct,"Qualité prix correct. Site sérieux,excellent."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Hole Bruno,FR,09 août 2023,1,4,"Tout est bien ,dommage que la livraison…","Tout est bien ,dommage que la livraison ne soit pas plus sécurisée,colis retrouvé dans la boîte au lettre"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,ERIC GENDRE,FR,07 août 2023,8,5,Aucun soucis.,Aucun soucis.L'achat s'est très bien passé et la livraison a été rapide
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Quentin Rcd,FR,08 août 2023,2,5,Au vu de certains commentaires…,"Au vu de certains commentaires et du risque des changements de pièces officielles sur les téléphone après reconditionnement, j’étais plutôt sceptique a l’idée de commander mais je me suis laissé tenter par un IPhone 13 Pro en très bon état.Je dois dire que j’ai bien fais car le téléphone fonctionne (pour le moment) parfaitement bien et est dans état proche du neuf (2-3 rayures vraiment superficielles).De plus, la livraison a été plus que rapide !Commande effectuée le lundi matin, téléphone reçu le lendemain a 12hJe réévaluerai ma note si besoin est dans quelques mois après avoir utilisé le téléphone dans un laps de temps plus long mais pour le moment je ne peux que recommander !Le seul petit bémol (à mes yeux) reste le fait que le téléphone pourrait être mieux protéger dans son emballage comme par exemple mettre directement un écran en verre trempé dessus plutôt que d’être obligé de le payer."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Maryline Ferry,FR,10 août 2023,18,5,Bon matériel,"Commande facile, envoi rapide , bon matériel"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Dan,FR,09 août 2023,8,5,SAV impeccable,SAV impeccable en cas de soucis. BRAVO!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Mariama,FR,09 août 2023,3,4,Comme je l’attendais,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,CHRISTIAN,FR,22 juillet 2023,1,5,Pour cette première expérience d'achat…,"Pour cette première expérience d'achat d'un iPhone reconditionné, le résultat est plus que positif.Visuellement téléphone en parfait état, délai de livraison plus court qu'annoncé !!!Merci"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,mamie cathy,FR,09 août 2023,4,5,site facile a utiliser,"site facile a utiliser , l'iphone 6 2020 commandé est arrivé rapidement,statut très bon état = impeccable a part trois petites marques grosses comme une pointe d'épingle sur le bord de la coque MAIS une fois dans la coque portefeuille elles ne se voient plus,batterie a 84% ,l'ensemble fonctionne très bien,très satisfait de ce premier achat en reconditionné,arrivé bien emballé,ce qui ma décidé ce sont les 2 ans de garantie,ailleurs 6 mois voir 1 an"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,M. CAGLIARI,FR,07 août 2023,7,5,Changer en quelques clics,CommandéReçu (rapidement)Comme neuf !Facile à mettre en œuvreReprise de l’ancienSatisfait… en quelques clics
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,André HAVEN,FR,08 août 2023,4,5,Efficacité rapidité simplicité tout est…,Efficacité rapidité simplicité tout est dans ces 3 mots. Je suis évidemment très satisfait de mon achat. On m'avait recommandé ce site pour un achat de smartphone reconditionné et je ne regrette pas mon achat.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Georges MIRAMON,FR,09 août 2023,12,5,Entreprise compétente et réactive,"Entreprise compétente et réactive. Non seulement la réponse est rapide, mais ils réalisent un dernier check-up pour s'assurer de la qualité, avant d'envoyer le smartphone. L'appareil correspondait donc à l'offre et j'ai particulièrement apprécié."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,MALLARD,FR,08 août 2023,1,5,Téléphone en très bon état ( batterie à…,Téléphone en très bon état ( batterie à 83%) délais respectésSatisfait de mon achatJe recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,MARION,FR,09 août 2023,6,5,Très satisfaite,Navigation sur le site facileRecherche de mon produit rapideLivraison suivie sécurisée et rapideProduit correspondant à la descriptionJe recommande !!!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Amory Martial,FR,06 août 2023,7,5,Bon souvenir,Commande conforme livrée dans les temps !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,NEMON CLAIRE,FR,09 août 2023,4,5,Expérience top,Après plusieurs semaines d’hésitation j’ai opté pour certideal.Vraiment très contente.Comme j’ai reçu le téléphone avec 2j de retard sans même réclamer ils m’ont donné un bon d’achat.Je trouve ça tellement rare de ne pas avoir à réclamer qu’il faut le souligner!!!Au top je recommande!
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=266,4.4,26139,Muriel,FR,08 août 2023,3,4,Qualité,"Facilité de choix, bon rapport qualité prix"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,CYRIL,FR,08 août 2023,16,5,Parfait!,Entreprise française sérieuse. Ils sont au top!Merci.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Alain DEMBRONT,FR,02 août 2023,4,5,Rapide et conforme à mes attentes,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Jf Dlg,FR,31 juillet 2023,1,1,Achat d’un iPhone 12 version « très bon…,"Achat d’un iPhone 12 version « très bon état » pour 490€ et réception d’un téléphone avec un écran bas de gamme qui avait été changé. Couleurs fades, l’écran chauffait à l’usage et s’est fissuré rendant le téléphone inutilisable. Changement de l’écran en urgence chez Apple qui m’a confirmé que l’écran fissuré était de mauvaise qualité et dangereux à l’usage. Aucune prise en charge par certideal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,PATRICK,FR,08 août 2023,23,5,C’est la deuxième fois que j’achète un…,C’est la deuxième fois que j’achète un iPhone sur le site et je ne suis pas déçu.De plus les prix sont raisonnables et la qualité est au rendez-vous.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,VILLOIS Olivier,FR,07 août 2023,1,5,Très content,De nombreux choix et un envoi rapideC’est le 2eme iPhone que je prend chez CertidealTrès content du service
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Marc Dollet,FR,06 août 2023,2,5,SAV parfait,Très bonne écoute et réponse aux problèmes rencontrés
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Sebseb,FR,06 août 2023,1,5,Bonne expérience,"Le téléphone était tout à fait conforme et malgré la demande de pose d un film protecteur, la livraison fut très rapide."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Buhl Frederic,FR,06 août 2023,1,5,CertiDeal est réellement de très bons…,CertiDeal est réellement de très bons conseils. Les produits qu'on y achète sont de très bonne qualité. Déjà plusieurs expériences concluantes qui me permettent d'affirmer que: CertiDeal mérite vraiment notre confiance !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Aurelien,FR,10 juillet 2023,1,1,SAV moyen,"Ayant déjà effectué une commande pour laquelle j'avais mis 5 étoiles, j'ai effectué une seconde commande et l'expérience n'a pas été au rendez vous.Pour cause, le téléphone est tombé en panne au bout d'un peu plus d'un mois (fin avril).1 mois d'attente pour échanger mon téléphone et à l'ouverture de mon colis je constate que le téléphone est en état moyen avec 2 profondes rayures dans l'écran et un verre trempé installé au dessus. Refus de certideal de consentir à un remboursement à la hauteur du grade du téléphone renvoyé.C'est reparti pour un nouveau retour ou je précise que je veux garder la couleur. 15 j plus tard réception d'un téléphone rouge et sans verre trempé (que j'ai payé). On me demande de le renvoyer.....Pour synthétiser mon téléphone est donc tombé en panne fin avril et mon dossier de SAV a été clos début juillet.Entre ma 1ere expérience qui s'est bien passée et cette seconde expérience catastrophique le bilan est donc mitigé. Je met une étoile qui équilibrera ma 1ere note à 5 étoile pour donner la moyenne."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Manon,FR,06 août 2023,1,5,Très satisfaite,Très satisfaite de mon achat 👍🏼 iPhone SE2020
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Isabelle C,FR,05 août 2023,2,5,Satisfaite,Commande correspondant à mes attentes pas de mauvaise surpriseLivraison bien informée et rapide
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Melanie,BE,26 juillet 2023,4,5,Appareil en parfait état,Appareil en parfait état. Je suis ravie de mon achat.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Eric Michalak,FR,05 août 2023,2,5,"Satisfait du produit reçu,arrivé dans…","Satisfait du produit reçu,arrivé dans des délais rapide avec un tres bon suivi.Je recommande certideal"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Anca,FR,02 août 2023,2,5,Très bien 🤩,Top! Site sérieux
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Dumas,GR,03 août 2023,3,5,Tout à fait conforme à la qualité attendue,"Pour ma première  expérience avec CertiDeal , je suis très satisfait par la qualité de l’IPhone identifié commande et reçu rapidement . La proposition de reprise de mon ancien téléphone a été très vite évaluée et le remboursement attendu a été effectué rapidement après réception de mon envoi.Mon expérience a été très positive avec des réponses rapides . Je recommande ce site pour tout achat de téléphone reconditionné"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,florent larivé,FR,03 août 2023,12,5,Qualité prix correct,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,celine 7655,FR,02 août 2023,16,5,Excellent rapport qualité prix 🥇,Excellent rapport qualité prix
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,DUCHEMIN,FR,02 août 2023,3,5,Très bien,Très bien . Livraison . Appareil propre .
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Magali Beaussieu,FR,04 août 2023,5,5,Au Top !,Téléphone conforme à mes attentes et livraison très rapide !
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=267,4.4,26139,Candida,FR,03 août 2023,9,5,Mon fils est très content de son…,"Mon fils est très content de son téléphone. Il y a un de ses amis qui veut le même, car celon eux trop stylet."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,client,FR,03 août 2023,2,5,Un premier achat qui ne correspondait…,"Un premier achat qui ne correspondait pas à mes besoins. Reprise par Certideal. Achat du deuxième, livrée rapidement.Pour l’achat je recommande Certideal."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Laurie,FR,03 août 2023,4,5,I PHONE,Bon suivi de commande. Article reçu bien emballé et en excellent état comme souhaité. Très bien.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Kahina REGHDI,FR,04 août 2023,1,5,QUALITE DE SERVICE FOURNIE PAR ADAM,"Bonjour,j'ai acheté un iphone SE2020 il y a 4 semaines, dès le début de l'achat Adam m'a accompagné :- il m'a bien dirigé dans les manipulations via le site free et chaque fois que je rencontrais un soucis il a été très vite réactif et soucieux. Je ne pouvais plus bénéficier de l'offre free à chaque fois j'avais un message d'erreur. Il m'a renvoyé un autre lien, la bonne démarche à exécuter.....etcEnsuite, il a été présent et a répondu à toutes mes attentes pour la suite. Après réception du iphone, j'ai reçu un mail pour savoir si tout allait bien et que si besoin il était disponible. J'ai finalement rencontré un problème avec la batterie qui s'est révélée être défectueuse au bout d'une semaine d'utilisation, il a très vite fait le nécessaire pour m'envoyer la procédure de retour et s'est excusé au nom de certideal du problème rencontré. Il m'a tout bien expliqué par mail, et à la moindre question il répondait en moins d'un jour.Adam est très patient, soucieux du client, agréable à lire et très clair dans ses phrases. C'est un vrai plaisir d'avoir une telle personne en retour, très disponible, courtois, compétent. Alors encore un grand merci à lui, et j'ajouterai aussi que j'ai eu aussi pour contact d'autres personnes avant lui quand j'avais choisi au début le xr jaune que j'ai finalement renvoyé et ces personnes ont été très gentilles aussi et souriants dans la voix (Alexia, Arthur) que j'ai eu à plusieurs reprises au téléphone.Pour revenir à mon expérience actuelle, ce qui est très appréciable c'est que dès le début de mon nouvel iphone SE2020, c'est toujours la même personne qui suit bien mon dossier, elle connaît le sujet ...MERCI ADAM"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,JeffB,FR,11 janvier 2023,3,1,Payer 300euros pour un iphone X avec…,"Payer 300euros pour un iphone X avec nouvelle batterie qui tient a peine une journée à utilisation très modérée, j'appelle cela une arnaque!!Après vérification rien ne me prouve que la batterie est été changé.Premier telephone reçu dans emballage médiocre tout comme la livraison, celui-ci ne fonctionnait pas.SAV inexistant, avec quelque réponse pour dire de vous faire attendre, mais ne répondant pas a vos attentes.Nouveau iPhone reçu fonctionnel certes, mais sans aucun câble de charge ni autres accessoire. D'apparence tout avait l'air OK, mais même pas 7 mois après, des griffes/coups anciennes apparaissent, ainsi que des bulles d'aire sur l'écran, prouvant que celui-ci a été changé surement par des amateurs de la société Certideal.Enfin bon, fuyez cette société qui n'est la que pour faire de l'argent sur votre dos, sans aucun respect de leurs clientèles.Surement encore un commentaire qui ne sera pas publié étant donné que même les commentaires sur Certideal sont faux!!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Loulou,ES,16 juillet 2023,1,4,Conforme,Appareil conforme à ce qui avait été annoncé.Envoi rapide.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Jag,FR,04 août 2023,1,1,"ATTENTION, ARNAQUE !","ATTENTION, ARNAQUE ! J'attends mon téléphone depuis 2 mois. Certideal refuse de me rembourser sous prétexte que c'est le transporteur qui a perdu le colis.Cette société ignore volontairement le code de la consommation et malgré d'innombrables relances elle ne respecte pas les droits des consommateurs."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,JC,FR,02 août 2023,1,5,Trés bien,"Points + : site bien fait, commande facile, trés bon prix, téléphone reçu en excellent état comme décrit.Point - : la livraison. Certideal met en garde au moment de la livraison, notamment de déballer devant le livreur, sauf que le livreur (chronopost) a deposé le colis dans la boite aux lettres. Ca s'est finalement bien passé mais c'est dommage."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,"Ophélie "" CHABEAUD""",FR,02 août 2023,5,5,Ravie de cet achat,"Le téléphone fonctionne très bien, il est en parfait état."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Christophe,FR,03 août 2023,3,4,Livraison un peu longue sinon très bon…,Livraison un peu longue sinon très bon produit je recommande vivement  très content de mon achat
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Ait,FR,01 août 2023,1,5,très satisfait,Je suis très satisfait de mon premier achat Le téléphone est en parfait état....
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Laura,FR,14 avril 2023,3,5,Iphone 12 pro reçu comme dans la…,Iphone 12 pro reçu comme dans la description j'aurai préféré le recevoir dans une boite originale Apple mais je peux comprendre c'est une telephone reconditionné. En tout cas tout fonctionne très bien pour le moment. Je recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Cédric Reignat,FR,24 juillet 2023,2,5,"Batterie en mauvaise état, mais SAV réactif","J'ai acheté un iPhone SE reconditionné en très bon état en mars 2023. La batterie a montré des signes de faiblesse, le SAV a été réactif pour prendre le remplacement de celle-ci en charge."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Anne,FR,31 juillet 2023,1,4,Envoi impeccable,"Envoi impeccable, iPhone comme attendu. Mais la batterie neuve non-officielle se décharge assez vite. Je dois rester en économie d’énergie si je veux qu’elle tienne la journee"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Jean,FR,01 août 2023,2,5,Produit impeccable Livraison rapide,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Karelle Jenny,FR,03 août 2023,1,1,Je suis encore très très déçu de…,"Je suis encore très très déçu de certideal, depuis que j'ai acheter mon téléphone là-bas,j'ai pleins de problèmes surtout au niveau de la batterie car il fait que surchauffer.J'ai renvoyé mon téléphone pour se faire réparer fin juin, et maintenant je n'ai plus aucunes nouvelles à part des messages envoyer en double concernant ma demande de réparation( que j'ai faites au mois de juin ). Ce n'est pas possible de faire attendre aussi longtemps alors que normalement c'est 5à 10 jours.J'attends vraiment que vous me renvoyer mon téléphone au plus vite."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,SOPHIE,FR,30 juillet 2023,4,5,Rapidité de livraison,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,cliente,FR,01 août 2023,2,5,👍 bien reçu produit conforme,
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,bello elodie,FR,02 août 2023,1,5,Certideal est aux petits soins pour ces…,"Certideal est aux petits soins pour ces clients, très réactif si moindre retard de commande, on est bien informé !Bravo"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Pierre40,FR,02 août 2023,8,5,Première fois….mais pas la dernière!!,"Pas ma première couleur de choix, mais la deuxième…Mais je ne regrette rien! J’ai même eu du mal à croire que j’avais acheté un iPhone («parfait état») de deuxième main!!!Et les deux ans de garantie qui l’accompagnent sont aussi rassurants…Première expérience du «reconditionné»…..que je renouvellerai certainement!!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=268,4.4,26139,Dadagraphe,FR,01 août 2023,4,5,Tout a été parfait,Tout a été parfait. Le site est très bien fait et très facile d’utilisation.La communication avec l’équipe est parfaite avec un très bon suivi de dossier et une réactivité sans faille.Je recommande franchement ce site pour acheter un téléphone dans les meilleures conditions.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,M. DEFAUX,FR,01 août 2023,12,5,IPhone commandé,"IPhone commandé, reçu rapidement et conforme à mes souhaits, certes je l'ai retourné mais pour une raison simple: je ne m'habitue pas à ce type d'appareil.Par contre Certideal a effectué le remboursement en quelques jours. Donc je suis ravi, Certideal est une Société sérieuse et je n'hésite pas à le préciser d'autant que je suis d'un naturel extrêmement méfiant."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,José M,FR,01 août 2023,2,5,Très satisfaite,"Rapide, et téléphone correspondant parfaitement à ma commande pour un prix tout à fait convenable"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Bcam,FR,12 juillet 2023,11,5,Le top du top pour l'achat d'un téléphone reconditionné,"Excellentes société je recommande vivement : produit correspondant complétement à la description, envoi rapide et soigné avec des prix super concurrentiels.Gros plus : reconditionnement français, garantie 24 mois. Que demander de plus.Cerise sur le gâteau : service client au top, joignable par mail, répond dans la journée et vous joigne par téléphone si nécessaire.Un téléphone reconditionné à acheter ?Ne cherchez plus c'est chez eux qu'il faut aller !"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Nadine,FR,26 juillet 2023,2,5,Très satisfaite,iPhone arrivé en bon état même si la boite en elle-même était abîmée. Il est comme neuf je suis très contente de mon achat… je recommande ce site
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Monsieur DIDIER,FR,01 août 2023,4,5,Très bonne expérience!,Très bonne expérience!Téléphone en état comme neuf!Livraison rapide.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Jean-paul,FR,30 juillet 2023,1,4,J’ai déjà répondu à votre enquête…,"J’ai déjà répondu à votre enquête satisfaction et je vous ai dit que j’avais dû nettoyer le tour des boutons et des caméras car il y avait les traces d’anciennes utilisations, pour le reste je suis satisfait merci."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,André BOUCHOULE,FR,29 juillet 2023,8,5,Smartphone impeccable,"Smartphone impeccable, livré rapidement"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Frederic Riouall,FR,30 juillet 2023,4,4,L'iphone était bien protégé et en bon état et bien protégébon…,"L'iphone était bien protégé et en bon état, la livraison a été rapide.La seule raison pour laquelle je ne mets pas 5 étoiles est que la mise à jour de l'iphone n'avait pas été faite et que ça nous a posé quelques problèmes au début car le fichier de mise à jour ne s'était pas bien téléchargé et la mise à jour échouait. Nous avons fini par trouver la solution en l'effaçant et en la retéléchargeant. Le problème est réglé."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,CLAVERIE Jean Philippe,FR,12 juillet 2023,4,5,Achat facile sur le site,"Achat facile sur le site, livraison correcte et service commercial réactif suite à un petit désagrément sur des écouteurs.Je suis ravie de ma transaction car en plus le smartphone est parfait."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Manouel,FR,01 août 2023,1,5,"Hyper efficace, conforme, en temps et en heure !",
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Roméo Bouvier,FR,01 août 2023,1,4,"Téléphone pas en parfait état, et livraison à revoir.","J'ai commandé un IPhone 12 128go Blanc en parfait état, dommage, il possède des dégats visible sur le contour du téléphone, un peu dommage pour un téléphone qui est censé être en état ""neuf"". J'ai également commandé mon téléphone le 22 juillet, je les reçu le 1 aout, 10 jours de livraison alors que sur le site, il était indiqué qu'il sera livré en 6 jours max, mais j'avais déjà vu des avis comme quoi c'était long à livrer, donc j'ai dû faire des mails pour essayer d'accélérer l'envoi. D'ailleurs, quand on envoie un mail, on reçoit un mail automatique pour nous informer qu'on aura une réponse en 24h, et à la fin du message, il y a écrit ""Bonnes fêtes"", c'est un petit détail mais je le précise quand même.Sinon, le téléphone marche très bien, comme un neuf. Réponse rapide sur Instagram,(d'ailleurs, si vous voulez une réponse + rapide, c'est mieux sur Instagram), donne une vraie aide et de vraies infos.Quand même une bonne expérience. Je conseille."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Elena,FR,31 juillet 2023,6,5,Je suis très satisfaite de mon achat.,"Je suis très satisfaite de mon achat.Certideal communique fort bien, toutes les informations du site sont claires."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Leitao  Donnya,FR,31 juillet 2023,2,5,Je mets 5 étoiles car ils sontu,Je mets 5 étoiles car ils sont sérieux. Ils demandent des documents pour être sûr que c'est bien vous donc pas d'arnaque
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Godet Jacques,FR,28 juillet 2023,2,5,Très intéressant en prix.On dirait un…,Très intéressant en prix.On dirait un neufRapidité et garantie 2 ans
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,CAHEN,FR,30 juillet 2023,4,5,Beau téléphone reçu dans des délais…,"Beau téléphone reçu dans des délais courts , c’est appréciable !Par contre il n’y a aucun mode d’emploi…."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Michael Zwerger,FR,30 juillet 2023,3,5,Absolument satisfait…,J’ai commandé un iPhone  réconditionné en très bon état alors qu’il était absolument parfait sans le moindre de rayures et parfaitement fonctionnant avec un niveau de batterie à 89%.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Lenou,FR,30 juillet 2023,1,4,Bon produit,"Bon produit, prise en compte des demandes après-vente ok. Le site mériter d’être revu pour être plus ergonomique et éviter des erreurs à corriger ensuite."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,denis turpin,FR,31 juillet 2023,4,5,Je recommande Réception rapide tel correspondant à la…,Réception rapide tel correspondant à la descriptionTrès satisfait je recommande
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,Isabelle ENCHE,FR,30 juillet 2023,4,5,Au top!,Très satisfaite de mon achat
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=269,4.4,26139,PRUDENT,FR,22 juillet 2023,10,5,"Nickel , Impeccable","Equipe très sérieuse , produit conforme a la description , envoie soigné et rapide !!"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,DESPREZ Philippe,FR,28 juillet 2023,1,5,Merci à CertiDeal,Merci à CertiDeal. Nous sommes ravis de notre achat et du service. Je recommande.
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Martine,FR,18 juillet 2023,5,5,Première expérience iPhone un peu…,"Première expérience iPhone un peu compliqué au début mais bon très sympa, grande fluidité et réactivité."
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Dan,FR,30 juillet 2023,3,5,Appareil en excellent état,"Appareil en excellent état, et batterie comme neuve avec une super autonomie"
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,CHRISTOPHE,FR,27 juillet 2023,3,5,Parfait,ParfaitTéléphone conforme à la demandeDélai de livraison respectéJe recommande fortement
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Diallo Thierno,FR,29 juillet 2023,1,5,iPhone 13,Livraison inpeu longue mais à part ça j’ai reçu mon iPhone 13 en parfait état avec aucune trace
CertiDeal,https://fr.trustpilot.com/review/certideal.com?page=270,4.4,26139,Yonisrezeeee,FR,29 juillet 2023,1,4,Très bon j’ai kiffer w’الله mais juste…,Très bon j’ai kiffer w’الله mais juste la batterie elle se vide un peu plus vite c’est très léger je recommande fortement
